timestamp,symbol,action,reason,position_before_side,position_after_side,entry_price_before,entry_price_after,quantity_before,quantity_after,stop_price_before,stop_price_after,tp1_price_before,tp1_price_after,tp1_hit_before,tp1_hit_after,pnl_ratio_before,pnl_ratio_after,close,high,low,ema10,ema30,ema30_1h,ema_cross,macd_cross,macd_zone,macd_hist,bb_break,bb_width_expand,event_side,event_entry_price,event_target_margin,event_quantity,event_stop_price,event_tp1_price,event_ema_macd_signal_bars_ago,event_ema_bb_signal_bars_ago,event_exit_price,event_net_pnl,event_hold_bars,event_tp1_reduced,event_runner_active,event_current_pnl_ratio,event_rank
2025-09-27T20:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109369.04,109394.42,109362.72,109394.04329615655,109374.53550693791,109499.09264030647,NONE,NONE,ABOVE_ZERO,0.3881578033203006,NONE,False,,,,,,,,,,,,,,,
2025-09-27T20:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4003.16,4003.63,4001.18,4000.0591056602375,4003.096717566488,4003.1610065323644,NONE,NONE,BELOW_ZERO,0.8202813952069978,NONE,False,,,,,,,,,,,,,,,
2025-09-27T20:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109392.56,109429.93,109369.03,109393.77360594626,109375.69837745806,109499.09264030647,NONE,DEAD,ABOVE_ZERO,-0.5370147318909151,NONE,False,,,,,,,,,,,,,,,
2025-09-27T20:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4004.37,4009.83,4001.33,4000.842904631103,4003.1788648202637,4003.1610065323644,NONE,NONE,BELOW_ZERO,1.060800878411039,NONE,False,,,,,,,,,,,,,,,
2025-09-27T20:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109390.0,109392.56,109389.99,109393.0874957742,109376.62106278335,109499.09264030647,NONE,NONE,ABOVE_ZERO,-1.3877204703291302,NONE,False,,,,,,,,,,,,,,,
2025-09-27T20:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4006.55,4006.56,4001.11,4001.880558334539,4003.396357412505,4003.1610065323644,NONE,NONE,BELOW_ZERO,1.3214508838714623,NONE,False,,,,,,,,,,,,,,,
2025-09-27T21:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109389.47,109390.0,109389.47,109392.4297692698,109377.45002647475,109492.054405448,NONE,NONE,ABOVE_ZERO,-2.014443709466766,NONE,False,,,,,,,,,,,,,,,
2025-09-27T21:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4013.72,4013.73,4006.55,4004.0331840918952,4004.062398869763,4003.379651272212,NONE,NONE,BELOW_ZERO,1.8964928952831874,NONE,True,,,,,,,,,,,,,,,
2025-09-27T21:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109423.19,109423.19,109389.47,109398.02253849347,109380.40099250863,109492.054405448,NONE,NONE,ABOVE_ZERO,-0.27757887903930367,NONE,True,,,,,,,,,,,,,,,
2025-09-27T21:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4011.17,4013.73,4009.64,4005.330786984278,4004.5209537813917,4003.379651272212,GOLDEN,NONE,ABOVE_ZERO,2.0138148895526222,NONE,False,,,,,,,,,,,,,,,
2025-09-27T21:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109449.74,109483.55,109423.19,109407.42571331284,109384.87447686291,109492.054405448,NONE,GOLDEN,ABOVE_ZERO,2.3927478474850474,NONE,True,,,,,,,,,,,,,,,
2025-09-27T21:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4016.43,4017.23,4010.0,4007.348825714409,4005.2892793438828,4003.379651272212,NONE,NONE,ABOVE_ZERO,2.331922694712229,UPPER,True,,,,,,,,,,,,,,,
2025-09-27T21:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109474.99,109474.99,109449.73,109419.71012907414,109390.68838158145,109492.054405448,NONE,NONE,ABOVE_ZERO,5.419750947486175,NONE,True,,,,,,,,,,,,,,,
2025-09-27T21:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4014.73,4020.45,4014.73,4008.690857402698,4005.8983580958907,4003.379651272212,NONE,NONE,ABOVE_ZERO,2.3097175557838194,NONE,True,,,,,,,,,,,,,,,
2025-09-27T22:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109607.83,109607.84,109474.98,109453.91374196975,109404.69751825361,109490.95347606427,NONE,NONE,ABOVE_ZERO,15.365421125475436,UPPER,True,,,,,,,,,,,,,,,
2025-09-27T22:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4022.62,4023.2,4014.21,4011.2234287840256,4006.9771737026076,4004.1119318352953,NONE,NONE,ABOVE_ZERO,2.6821219690276275,UPPER,True,,,,,,,,,,,,,,,
2025-09-27T22:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109699.98,109699.98,109607.83,109498.6530616116,109423.74800094693,109490.95347606427,NONE,NONE,ABOVE_ZERO,26.494447682296766,UPPER,True,,,,,,,,,,,,,,,
2025-09-27T22:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4033.01,4033.23,4022.07,4015.1846235505664,4008.6567108830845,4004.1119318352953,NONE,NONE,ABOVE_ZERO,3.435769011043039,UPPER,True,,,,,,,,,,,,,,,
2025-09-27T22:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109578.07,109699.98,109577.77,109513.09250495496,109433.70425895035,109490.95347606427,NONE,NONE,ABOVE_ZERO,24.06058180764971,NONE,True,,,,,,,,,,,,,,,
2025-09-27T22:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4019.74,4033.01,4019.74,4016.0128738140997,4009.3717617938537,4004.1119318352953,NONE,NONE,ABOVE_ZERO,2.871107385103656,NONE,True,,,,,,,,,,,,,,,
2025-09-27T22:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109605.62,109605.63,109504.48,109529.91568587223,109444.7955970826,109490.95347606427,NONE,NONE,ABOVE_ZERO,22.736694086080057,NONE,True,,,,,,,,,,,,,,,
2025-09-27T22:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4022.71,4023.06,4015.26,4017.230533120627,4010.2322932910247,4004.1119318352953,NONE,NONE,ABOVE_ZERO,2.539610947367339,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109602.0,109640.0,109538.05,109543.02192480455,109454.93781662566,109498.35131631819,NONE,NONE,ABOVE_ZERO,20.13690144281051,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4024.74,4027.0,4016.38,4018.5958907350587,4011.168274369023,4005.3118072007605,NONE,NONE,ABOVE_ZERO,2.30585863242567,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109543.85,109602.01,109461.53,109543.17248393098,109460.6740865208,109498.35131631819,NONE,NONE,ABOVE_ZERO,13.347808459672862,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4018.58,4026.0,4015.44,4018.5930015105023,4011.6464502161834,4005.3118072007605,NONE,NONE,ABOVE_ZERO,1.6177019377233148,NONE,False,,,,,,,,,,,,,,,
2025-09-27T23:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109602.48,109606.0,109543.85,109553.9556686708,109469.82285513237,109498.35131631819,NONE,NONE,ABOVE_ZERO,11.711043081526562,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4017.92,4020.62,4014.02,4018.4706375995015,4012.0511953635264,4005.3118072007605,NONE,NONE,ABOVE_ZERO,1.0281177731776925,NONE,False,,,,,,,,,,,,,,,
2025-09-27T23:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109635.85,109683.16,109602.48,109568.84554709429,109480.5342838335,109498.35131631819,NONE,NONE,ABOVE_ZERO,11.750732750646513,NONE,True,,,,,,,,,,,,,,,
2025-09-27T23:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4018.38,4021.61,4015.23,4018.4541580359555,4012.4595053400735,4005.3118072007605,NONE,NONE,ABOVE_ZERO,0.6003564321174353,NONE,False,,,,,,,,,,,,,,,
2025-09-28T00:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109567.81,109666.19,109548.0,109568.6572658044,109486.16497519909,109507.22219913638,NONE,NONE,ABOVE_ZERO,6.340579782403147,NONE,True,,,,,,,,,,,,,,,
2025-09-28T00:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4012.47,4022.99,4006.46,4017.366129302145,4012.4601824149076,4006.154916413615,NONE,DEAD,ABOVE_ZERO,-0.11144039413721973,NONE,False,,,,,,,,,,,,,,,
2025-09-28T00:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109787.74,109787.75,109556.85,109608.49049020359,109505.62142841207,109507.22219913638,NONE,NONE,ABOVE_ZERO,16.16130137419799,UPPER,True,,,,,,,,,,,,,,,
2025-09-28T00:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4029.45,4031.38,4011.23,4019.563196701755,4013.5562996784624,4006.154916413615,NONE,GOLDEN,ABOVE_ZERO,0.49708872597743614,NONE,True,,,,,,,,,,,,,,,
2025-09-28T00:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109670.01,109787.73,109574.74,109619.67585562111,109516.22714270807,109507.22219913638,NONE,NONE,ABOVE_ZERO,13.42811437572449,NONE,True,,,,,,,,,,,,,,,
2025-09-28T00:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4025.17,4031.75,4016.5,4020.582615483254,4014.305570666949,4006.154916413615,NONE,NONE,ABOVE_ZERO,0.543375969767693,NONE,False,,,,,,,,,,,,,,,
2025-09-28T00:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109607.81,109696.97,109559.83,109617.51842732634,109522.13571414626,109507.22219913638,NONE,NONE,ABOVE_ZERO,6.4828483442420435,NONE,False,,,,,,,,,,,,,,,
2025-09-28T00:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4016.43,4025.2,4015.08,4019.827594486298,4014.44263062392,4006.154916413615,NONE,DEAD,ABOVE_ZERO,-0.051030800267734655,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109484.57,109654.85,109480.02,109593.34598599428,109519.71211968522,109513.71173467598,NONE,DEAD,ABOVE_ZERO,-6.648590823878102,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4005.47,4017.99,4004.14,4017.2171227615163,4013.8637512288287,4006.8178250320916,NONE,NONE,ABOVE_ZERO,-1.157411284925976,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109491.6,109551.95,109459.58,109574.8467158135,109517.89843454426,109513.71173467598,NONE,NONE,ABOVE_ZERO,-14.640351179180144,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4007.18,4013.2,4005.25,4015.3921913503314,4013.43254147213,4006.8178250320916,NONE,NONE,ABOVE_ZERO,-1.7154809071098658,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109427.36,109539.87,109365.06,109548.03094930194,109512.05724521884,109513.71173467598,NONE,NONE,ABOVE_ZERO,-23.506635721686067,NONE,False,,,,,,,,,,,,,,,
2025-09-28T01:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3997.45,4012.81,3994.27,4012.1299747411795,4012.401409764251,4006.8178250320916,DEAD,NONE,ABOVE_ZERO,-2.6267891175608513,LOWER,True,,,,,,,,,,,,,,,
2025-09-28T01:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109353.67,109433.1,109325.05,109512.69259488341,109501.83871326924,109513.71173467598,NONE,NONE,ABOVE_ZERO,-33.00577034117925,NONE,True,,,,,,,,,,,,,,,
2025-09-28T01:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3996.92,4000.0,3994.37,4009.3645247882378,4011.4026091343,4006.8178250320916,NONE,NONE,BELOW_ZERO,-3.118618658645657,LOWER,True,,,,,,,,,,,,,,,
2025-09-28T02:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109378.26,109452.58,109353.67,109488.25030490459,109493.86589305833,109503.38646147108,DEAD,NONE,BELOW_ZERO,-36.05637596825168,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3996.24,4005.98,3995.75,4006.9782475540123,4010.424376286926,4006.179255675183,NONE,NONE,BELOW_ZERO,-3.3242092659883142,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109487.06,109491.0,109369.67,109488.03388583101,109493.42680318361,109503.38646147108,NONE,NONE,BELOW_ZERO,-29.448985519431773,NONE,False,,,,,,,,,,,,,,,
2025-09-28T02:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4004.61,4006.98,3995.79,4006.5476570896462,4010.049255236157,4006.179255675183,NONE,NONE,BELOW_ZERO,-2.7544870527864065,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109445.66,109535.0,109437.6,109480.32954295263,109490.34507394597,109503.38646147108,NONE,NONE,BELOW_ZERO,-26.65281347274306,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4002.99,4010.74,4001.17,4005.9008103460737,4009.59381941447,4006.179255675183,NONE,NONE,BELOW_ZERO,-2.3599399921794237,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109447.55,109457.53,109396.88,109474.36962605215,109487.58410143333,109503.38646147108,NONE,NONE,BELOW_ZERO,-23.568605424174038,NONE,True,,,,,,,,,,,,,,,
2025-09-28T02:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4001.22,4003.0,3997.83,4005.049753919515,4009.0535730006336,4006.179255675183,NONE,NONE,BELOW_ZERO,-2.100066001351209,NONE,True,,,,,,,,,,,,,,,
2025-09-28T03:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109484.0,109535.0,109447.54,109476.12060313358,109487.3528690828,109499.78410911812,NONE,NONE,BELOW_ZERO,-18.206285191402905,NONE,True,,,,,,,,,,,,,,,
2025-09-28T03:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4005.23,4006.16,4001.22,4005.082525934148,4008.806890871561,4005.859303696139,NONE,NONE,BELOW_ZERO,-1.5645729335470264,NONE,False,,,,,,,,,,,,,,,
2025-09-28T03:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109454.65,109489.15,109454.65,109472.21685710929,109485.24300656133,109499.78410911812,NONE,NONE,BELOW_ZERO,-15.854896535859364,NONE,False,,,,,,,,,,,,,,,
2025-09-28T03:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4002.8,4010.06,4000.77,4004.6675212188484,4008.4193495250092,4005.859303696139,NONE,NONE,BELOW_ZERO,-1.2918183761878481,NONE,False,,,,,,,,,,,,,,,
2025-09-28T03:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109409.17,109476.33,109409.17,109460.75379218033,109480.33507065415,109499.78410911812,NONE,NONE,BELOW_ZERO,-16.507207541361854,NONE,True,,,,,,,,,,,,,,,
2025-09-28T03:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3999.55,4004.67,3997.0,4003.7370628154213,4007.847133426622,4005.859303696139,NONE,NONE,BELOW_ZERO,-1.2474276406295757,NONE,True,,,,,,,,,,,,,,,
2025-09-28T03:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109436.0,109436.0,109409.17,109456.253102693,109477.47474351518,109499.78410911812,NONE,NONE,BELOW_ZERO,-14.355705546540436,NONE,False,,,,,,,,,,,,,,,
2025-09-28T03:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4002.74,4003.8,3999.0,4003.5557786671625,4007.5176409474852,4005.859303696139,NONE,NONE,BELOW_ZERO,-0.9346690652371032,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109464.0,109486.1,109428.18,109457.66162947608,109476.60540522388,109495.66900530405,NONE,NONE,BELOW_ZERO,-10.452226948288173,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3998.72,4005.44,3998.72,4002.676546182224,4006.950051208938,4005.658058296388,NONE,NONE,BELOW_ZERO,-0.9280931045779433,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109366.11,109481.02,109366.1,109441.01587866223,109469.47666940298,109495.66900530405,NONE,NONE,BELOW_ZERO,-13.665453113304466,NONE,True,,,,,,,,,,,,,,,
2025-09-28T04:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,3997.12,4001.79,3997.12,4001.666265058183,4006.315854356749,4005.658058296388,NONE,NONE,BELOW_ZERO,-0.9572171394568985,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109373.16,109400.0,109365.88,109428.67844617818,109463.26269073182,109495.66900530405,NONE,NONE,BELOW_ZERO,-14.442677352340251,NONE,True,,,,,,,,,,,,,,,
2025-09-28T04:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4004.05,4004.31,3996.24,4002.0996714112403,4006.1696702047007,4005.658058296388,NONE,NONE,BELOW_ZERO,-0.46064414603085657,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109365.9,109373.16,109365.89,109417.26418323668,109456.98122681364,109495.66900530405,NONE,NONE,BELOW_ZERO,-14.532632384573807,NONE,False,,,,,,,,,,,,,,,
2025-09-28T04:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4005.05,4005.48,4001.09,4002.6360947910143,4006.097433417301,4005.658058296388,NONE,NONE,BELOW_ZERO,-0.037994461822288716,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109356.43,109390.0,109356.42,109406.20342264819,109450.49405089018,109487.29681141347,NONE,NONE,BELOW_ZERO,-14.295019029331858,NONE,True,,,,,,,,,,,,,,,
2025-09-28T05:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4003.62,4009.04,4003.62,4002.8149866471936,4005.9375990032822,4005.618828728879,NONE,GOLDEN,BELOW_ZERO,0.16117520344763925,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109396.93,109396.94,109356.43,109404.51734580306,109447.03830567146,109487.29681141347,NONE,NONE,BELOW_ZERO,-10.64299833867522,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4011.3,4011.31,4003.62,4004.357716347704,4006.2835603579097,4005.618828728879,NONE,NONE,BELOW_ZERO,0.7908426858960169,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109356.43,109398.0,109356.43,109395.77419202068,109441.19260853136,109487.29681141347,NONE,NONE,BELOW_ZERO,-10.187311460681705,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4011.6,4019.87,4009.78,4005.6744951935757,4006.6265564638516,4005.618828728879,NONE,NONE,BELOW_ZERO,1.184552800690125,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109356.43,109356.44,109356.43,109388.62070256236,109435.72405314224,109487.29681141347,NONE,NONE,BELOW_ZERO,-9.151078224213592,NONE,False,,,,,,,,,,,,,,,
2025-09-28T05:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4010.78,4012.46,4007.66,4006.6027687947435,4006.894520562958,4005.618828728879,NONE,NONE,BELOW_ZERO,1.3355548549810332,NONE,False,,,,,,,,,,,,,,,
2025-09-28T06:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109382.99,109383.0,109356.42,109387.5969384601,109432.32185616533,109478.8537913223,NONE,NONE,BELOW_ZERO,-6.089436526516941,NONE,False,,,,,,,,,,,,,,,
2025-09-28T06:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4011.51,4017.07,4010.77,4007.4949926502445,4007.192293429864,4005.951807520564,GOLDEN,NONE,ABOVE_ZERO,1.422389801027992,NONE,True,,,,,,,,,,,,,,,
2025-09-28T06:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109280.01,109383.0,109280.0,109368.03567692189,109422.49528479984,109478.8537913223,NONE,NONE,BELOW_ZERO,-10.171865474250275,LOWER,True,,,,,,,,,,,,,,,
2025-09-28T06:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4000.93,4014.52,4000.07,4006.3013576229273,4006.788274498905,4005.951807520564,DEAD,NONE,BELOW_ZERO,0.7394343235371841,NONE,False,,,,,,,,,,,,,,,
2025-09-28T06:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109437.42,109455.97,109260.0,109380.65100839063,109423.45816965147,109478.8537913223,NONE,NONE,BELOW_ZERO,-1.877386607107045,NONE,True,,,,,,,,,,,,,,,
2025-09-28T06:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4002.53,4012.2,3997.0,4005.6156562369406,4006.5135471118792,4005.951807520564,NONE,NONE,BELOW_ZERO,0.38540460145545863,NONE,False,,,,,,,,,,,,,,,
2025-09-28T06:45:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109410.0,109437.42,109383.95,109385.98718868324,109422.58990064169,109478.8537913223,NONE,GOLDEN,BELOW_ZERO,1.9487481501003465,NONE,False,,,,,,,,,,,,,,,
2025-09-28T06:45:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4006.09,4006.25,3999.8,4005.7019005574966,4006.4862214917584,4005.951807520564,NONE,NONE,BELOW_ZERO,0.3803021995882969,NONE,False,,,,,,,,,,,,,,,
2025-09-28T07:00:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109373.71,109410.0,109350.0,109383.754972559,109419.43635866481,109474.41161123698,NONE,NONE,BELOW_ZERO,2.2031348097504093,NONE,True,,,,,,,,,,,,,,,
2025-09-28T07:00:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4007.55,4008.27,4002.45,4006.0379186379514,4006.5548523632583,4005.960723164399,NONE,NONE,BELOW_ZERO,0.4592842788661958,NONE,False,,,,,,,,,,,,,,,
2025-09-28T07:15:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109458.28,109486.77,109373.7,109397.30497754828,109421.94240004127,109474.41161123698,NONE,NONE,BELOW_ZERO,7.913465048162212,NONE,False,,,,,,,,,,,,,,,
2025-09-28T07:15:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4010.13,4012.2,4006.93,4006.7819334310507,4006.7855070494998,4005.960723164399,NONE,NONE,BELOW_ZERO,0.6572574925314965,NONE,True,,,,,,,,,,,,,,,
2025-09-28T07:30:00,BTCUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,109461.61,109498.47,109443.88,109408.99679981222,109424.50160003861,109474.41161123698,NONE,NONE,BELOW_ZERO,11.541546679478284,NONE,True,,,,,,,,,,,,,,,
2025-09-28T07:30:00,ETHUSDT,BAR,no_signal,FLAT,FLAT,,,0.0,0.0,,,,,False,False,,,4012.8,4013.69,4007.8,4007.8761273526775,4007.173538852758,4005.960723164399,GOLDEN,NONE,ABOVE_ZERO,0.923679527962506,NONE,True,,,,,,,,,,,,,,,
